did_hometeam_win,hometeam_win_prob
0,0.08713692946058092
0,0.2333495381623724
1,0.8250000000000001
1,0.8761776581426649
0,0.6581196581196581
1,0.8064516129032258
1,0.9096450340623881
1,0.9938143799591056
1,0.99294109756711
1,0.9683177153056671
1,0.9154228855721394
1,0.9683177153056671
1,0.9221311475409837
1,0.8898305084745762
1,0.8250000000000001
1,0.9955882160990954
0,0.6888888888888889
0,0.8282442748091603
1,0.6935031297215627
1,0.7985989492119089
0,0.6323766526926797
1,0.9944953755049296
0,0.9205582393988191
1,0.9473299195318216
1,0.9939999516125131
1,0.9988258313422483
1,0.918918918918919
0,0.39596563317146055
1,0.9946428227313896
1,0.9661472326706072
0,0.6009649668482301
1,0.9661472326706072
1,0.9328671328671329
1,0.7666504618376276
1,0.7550141337999732
0,0.2852852852852853
0,0.9683177153056671
0,0.8720930232558138
0,0.5962732919254659
1,0.9053627760252365
1,0.9901637201398648
0,0.23653749370910918
1,0.6388542963885429
1,0.6115107913669064
1,0.9534619750283768
1,0.1671309192200557
1,0.6187175043327556
1,0.17500000000000002
1,0.8162544169611309
0,0.12000000000000002
0,0.4782608695652174
1,0.2934179222839017
1,0.8936170212765957
1,0.9263657957244656
1,0.9943492124302261
1,0.9860370843029803
1,0.9683177153056671
1,0.9971563929751273
0,0.7807933194154488
1,0.9860370843029803
1,0.9992601725363116
1,0.9985748212082342
1,0.7520661157024794
1,0.9884563490080456
1,0.8761776581426649
1,0.9991316930526135
1,0.999666851740808
1,0.9963855316244105
1,0.9726636999364273
1,0.9975103700033789
1,0.9661472326706072
1,0.9534619750283768
1,0.9683177153056671
1,0.9759581052130445
1,0.9351620947630922
1,0.8162544169611309
0,0.745958429561201
1,0.99294109756711
1,0.9877488514548239
0,0.9655561829474874
1,0.9806183664051685
1,0.9655561829474874
1,0.38128249566724437
1,0.6345305608065531
0,0.1931331849009631
0,0.13805970149253732
0,0.15105477906068235
0,0.7857142857142857
1,0.7427937915742794
0,0.5711159737417943
1,0.9901637201398648
1,0.9278350515463917
1,0.9076005961251863
1,0.5962732919254659
0,0.39596563317146055
1,0.8579439252336449
0,0.8720930232558138
1,0.918918918918919
1,0.32075471698113206
1,0.9726636999364273
1,0.9884563490080456
1,0.8217957505140508
0,0.6935031297215627
1,0.6187175043327556
1,0.9837651865390818
1,0.9016782505509409
1,0.9221311475409837
1,0.745958429561201
1,0.8248407643312101
1,0.99294109756711
1,0.562043795620438
1,0.9278350515463917
1,0.7388632872503841
1,0.9473299195318216
1,0.7900763358778626
1,0.8474737845567207
0,0.3020134228187919
0,0.19642857142857142
1,0.9393346379647749
1,0.8547062539481995
1,0.20140105078809106
1,0.6187175043327556
1,0.8115247953035687
1,0.9393346379647749
1,0.4572564612326044
1,0.6636481241914618
1,0.9986238526308068
1,0.9969387691091691
1,0.937328202308961
1,0.9990016636721012
1,0.9990922842511456
1,0.9351620947630922
1,0.8761776581426649
1,0.8720930232558138
0,0.7807933194154488
0,0.7666504618376276
1,0.9975103700033789
1,0.9975103700033789
1,0.6507042253521127
1,0.9910446145937609
1,0.9806183664051685
1,0.9806183664051685
1,0.9971563929751273
1,0.9971563929751273
1,0.9278350515463917
0,0.7857142857142857
1,0.7727272727272727
1,0.9884563490080456
1,0.9993340731862593
1,0.9837651865390818
0,0.28169014084507044
0,0.08713692946058092
1,0.7555791710945803
0,0.4675324675324675
0,0.40372670807453415
1,0.5324675324675325
1,0.552594002855783
1,0.7520661157024794
0,0.22039757994814171
1,0.5962732919254659
1,0.9360374414976599
1,0.9039548022598869
1,0.7355163727959698
0,0.31111111111111106
1,0.4675324675324675
1,0.9901637201398648
1,0.8064516129032258
1,0.6888888888888889
0,0.39596563317146055
1,0.9263657957244656
1,0.9128630705394192
1,0.6888888888888889
0,0.22522522522522523
0,0.1935483870967742
0,0.11304347826086955
1,0.9884563490080456
1,0.7796024200518582
1,0.9128630705394192
1,0.9683177153056671
1,0.9622501850481125
0,0.8720930232558138
1,0.5798319327731092
0,0.39596563317146055
0,0.37433155080213903
1,0.552594002855783
1,0.9400705052878965
1,0.9263657957244656
0,0.7747747747747749
1,0.5324675324675325
1,0.9039548022598869
0,0.7241379310344829
0,0.5324675324675325
1,0.6256684491978609
0,0.4572564612326044
0,0.22039757994814171
0,0.2892960462873674
1,0.8162544169611309
0,0.3020134228187919
1,0.9202453987730062
1,0.7355163727959698
1,0.27586206896551724
1,0.7953488372093024
0,0.18374558303886926
1,0.9466566491359879
1,0.9988258313422483
0,0.8250000000000001
1,0.9837651865390818
1,0.8064516129032258
1,0.8328690807799444
1,0.937328202308961
1,0.9154228855721394
1,0.9340369393139841
1,0.9977859754408793
1,0.9351620947630922
1,0.8328690807799444
1,0.9971563929751273
0,0.20748425342719526
0,0.08794001995922858
1,0.298974139945685
1,0.5815341524816192
1,0.33402922755741127
0,0.40372670807453415
0,0.23121387283236997
1,0.17500000000000002
1,0.8328690807799444
0,0.5427435387673957
1,0.863013698630137
0,0.15999999999999998
0,0.7147147147147147
1,0.7520661157024794
0,0.08713692946058092
1,0.863013698630137
1,0.7520661157024794
0,0.7065820777160983
0,0.361145703611457
1,0.7578947368421054
1,0.9360374414976599
1,0.7395517867958814
0,0.1935483870967742
1,0.6888888888888889
0,0.024041894786955488
1,0.9980066427534624
0,0.8990536277602524
1,0.8936170212765957
0,0.745958429561201
0,0.6256684491978609
1,0.6979865771812079
1,0.6040343668285393
1,0.5882115462252725
0,0.7953488372093024
0,0.1475409836065574
1,0.7147147147147147
1,0.8250000000000001
1,0.6323766526926797
1,0.6792452830188679
1,0.5324675324675325
1,0.6388542963885429
1,0.863013698630137
0,0.37433155080213903
0,0.26044821320411876
1,0.39596563317146055
0,0.1475409836065574
0,0.3395311236863379
0,0.8328690807799444
1,0.6115107913669064
0,0.42888402625820565
0,0.15999999999999998
1,0.9969387691091691
1,0.984985528219971
0,0.745958429561201
1,0.9980066427534624
0,0.8524590163934427
1,0.8677165354330709
1,0.9980066427534624
1,0.9461022581502372
1,0.9360374414976599
1,0.5757180156657963
1,0.6201277251706673
1,0.8720930232558138
1,0.863013698630137
1,0.8465011286681716
0,0.42016806722689076
1,0.5962732919254659
0,0.7842323651452283
1,0.5962732919254659
0,0.6040343668285393
0,0.1935483870967742
0,0.27586206896551724
1,0.7953488372093024
0,0.24210526315789477
0,0.14205607476635515
1,0.9202453987730062
1,0.39596563317146055
0,0.38848920863309355
0,0.5882115462252725
0,0.4782608695652174
0,0.447405997144217
0,0.5882115462252725
0,0.26044821320411876
1,0.7842323651452283
0,0.27586206896551724
1,0.9086538461538461
1,0.7953488372093024
1,0.4782608695652174
0,0.7747747747747749
1,0.7147147147147147
1,0.9360374414976599
0,0.6547884187082406
1,0.9901637201398648
0,0.37433155080213903
1,0.8869565217391304
0,0.18374558303886926
1,0.4572564612326044
1,0.5324675324675325
1,0.8990536277602524
1,0.8250000000000001
0,0.11304347826086955
1,0.7953488372093024
1,0.7578947368421054
0,0.1475409836065574
1,0.3452115812917595
0,0.38848920863309355
1,0.7953488372093024
1,0.12000000000000002
1,0.3452115812917595
0,0.15349887133182846
1,0.7747747747747749
1,0.9263657957244656
1,0.42016806722689076
1,0.7578947368421054
1,0.39596563317146055
1,0.9985748212082342
1,0.9986696225356841
1,0.8800000000000001
1,0.32075471698113206
1,0.7555791710945803
1,0.4242819843342036
0,0.1137440758293839
1,0.8412307085449434
0,0.10743801652892561
1,0.7953488372093024
1,0.7955573599350423
0,0.4117884537747275
1,0.879120879120879
0,0.6095115980883552
1,0.6802355566808264
1,0.4493432675320685
1,0.8109810981098109
1,0.4117884537747275
1,0.6792452830188679
1,0.6547884187082406
1,0.7496522948539639
0,0.5427435387673957
0,0.7612395224790449
0,0.4350023464856865
1,0.5427435387673957
1,0.7985989492119089
0,0.1137440758293839
1,0.1137440758293839
1,0.8176718092566619
0,0.19076688286913393
0,0.5303589399530358
1,0.7555791710945803
1,0.2861696732594364
1,0.7882579403272377
1,0.19076688286913393
1,0.725752508361204
1,0.5798319327731092
0,0.3676233473073202
1,0.7104677060133631
0,0.21174205967276225
1,0.6323766526926797
0,0.05362776025236594
1,0.19076688286913393
1,0.13768115942028983
0,0.5518099980846581
0,0.6323766526926797
0,0.14285714285714285
1,0.7584415584415585
1,0.8454106280193238
0,0.7085889570552146
1,0.19076688286913393
1,0.32075471698113206
0,0.5882115462252725
0,0.8162544169611309
0,0.30874785591766724
0,0.22683885457608083
0,0.19076688286913393
1,0.730077120822622
0,0.1137440758293839
0,0.1935483870967742
0,0.7065820777160983
0,0.21132376395534289
1,0.8936170212765957
0,0.12790697674418605
1,0.08713692946058092
0,0.6187175043327556
0,0.21132376395534289
0,0.6040343668285393
0,0.361145703611457
1,0.863013698630137
0,0.6792452830188679
1,0.9086538461538461
0,0.6888888888888889
