did_hometeam_win,hometeam_win_prob
1,0.4891657638136511
0,0.4891657638136511
1,0.4804509318389157
0,0.3676233473073202
0,0.35714285714285715
1,0.562043795620438
0,0.38128249566724437
0,0.6764705882352942
1,0.5195490681610843
1,0.5324675324675325
0,0.5021645958699511
0,0.5324675324675325
0,0.42888402625820565
1,0.4891657638136511
0,0.43795620437956206
1,0.6040343668285393
0,0.43795620437956206
1,0.5324675324675325
0,0.5217391304347826
0,0.4891657638136511
0,0.4675324675324675
0,0.4891657638136511
0,0.4572564612326044
0,0.4572564612326044
0,0.49133599029630914
1,0.45326664582682086
0,0.6283801591903431
1,0.5
0,0.3598768256637934
1,0.5427435387673957
0,0.4675324675324675
1,0.5130072840790842
0,0.5324675324675325
1,0.5282320336795786
1,0.5130072840790842
1,0.5324675324675325
1,0.5675310114079267
0,0.5815341524816192
1,0.562043795620438
0,0.5798319327731092
1,0.5108342361863488
0,0.42016806722689076
0,0.4891657638136511
1,0.5427435387673957
1,0.562043795620438
1,0.49133599029630914
1,0.6764705882352942
0,0.5798319327731092
0,0.42016806722689076
0,0.40372670807453415
1,0.447405997144217
1,0.5217391304347826
1,0.5324675324675325
0,0.4891657638136511
1,0.4572564612326044
0,0.6115107913669064
1,0.5798319327731092
0,0.5366306721917165
0,0.6256684491978609
1,0.447405997144217
1,0.43795620437956206
0,0.447405997144217
0,0.42888402625820565
0,0.6323766526926797
0,0.5962732919254659
0,0.5427435387673957
0,0.5427435387673957
0,0.49133599029630914
1,0.6187175043327556
1,0.5711159737417943
0,0.5217391304347826
0,0.5711159737417943
0,0.4675324675324675
0,0.6979865771812079
1,0.4572564612326044
1,0.5798319327731092
0,0.37433155080213903
1,0.552594002855783
1,0.5108342361863488
0,0.38128249566724437
1,0.5427435387673957
1,0.49133599029630914
1,0.5962732919254659
1,0.5427435387673957
0,0.6428571428571429
1,0.40372670807453415
0,0.5217391304347826
1,0.6187175043327556
1,0.7224199288256229
0,0.5962732919254659
1,0.6814832422153554
0,0.6388542963885429
0,0.5108342361863488
1,0.552594002855783
0,0.6256684491978609
0,0.5962732919254659
0,0.5130072840790842
